Ort;behaelter_beschreibung;strasse;hausnummer;name;plz;abrufauftrag;zusatz;bezeichnung;longitude;latitude;BTyp;tag;woche
Jena;Bioabfall;Am Burggarten;7;;7749;N;;;11,59469;50,92479;2R;Mi;g
Jena;Bioabfall;Am Burggarten;9;;7749;N;;;11,59495;50,92477;2R;Mi;g
Jena;Bioabfall;Am Burggraben;4;;7745;N;;;11,59418;50,89605;2R;Do;g
Jena;Bioabfall;Am Denkmal;1;;7751;N;;;11,65173;50,92761;2R;Fr;g
Jena;Bioabfall;Am Denkmal;3;;7751;N;;Jenaprießnitz;11,65086;50,92768;2R;Fr;g
Jena;Bioabfall;Am Denkmal;5;;7751;N;;;11,65083;50,92762;2R;Fr;g
Jena;Bioabfall;Am Denkmal;6;;7751;N;;;11,65065;50,92775;2R;Fr;g
Jena;Bioabfall;Am Dorfplatz;2;;7751;N;;;11,59832;50,86774;2R;Do;g
Jena;Bioabfall;Am Dorfplatz;3;;7751;N;;;11,59808;50,86767;2R;Do;g
Jena;Bioabfall;Am Egelsee;1;;7743;N;;Löbstedt;11,61133;50,94976;2R;Fr;g
Jena;Bioabfall;Am Egelsee;10-12;;7743;N;;;11,61055;50,94910;2R;Fr;g
Jena;Bioabfall;Am Egelsee;2;;7743;N;;Löbstedt;11,61110;50,94973;2R;Fr;g
Jena;Bioabfall;Am Egelsee;3;;7743;N;;Löbstedt;11,61133;50,94976;2R;Fr;g
Jena;Bioabfall;Am Erlkönig;102;;7749;N;;;11,61576;50,94479;2R;Mo;g
Jena;Bioabfall;Am Erlkönig;104;;7749;N;;;11,61578;50,94467;2R;Mo;g
Jena;Bioabfall;Am Erlkönig;98;;7749;N;;;11,61571;50,94502;2R;Mo;g
Jena;Bioabfall;Am Erlkönig;99;;7749;N;;;11,61595;50,94516;2R;Mo;g
Jena;Bioabfall;Am Flutgraben;10;;7743;N;;;11,62599;50,95854;2R;Fr;g
Jena;Bioabfall;Am Flutgraben;14;;7743;N;;;11,62627;50,95975;4R;Fr;g
Jena;Bioabfall;Am Freiberg;1;;7751;N;;;11,62865;50,88841;2R;Mo;g
Jena;Bioabfall;Am Freiberg;10;;7751;N;;;11,62825;50,88909;2R;Mo;g
Jena;Bioabfall;Am Freiberg;12;;7751;N;;;11,62810;50,88924;2R;Mo;g
Jena;Bioabfall;Am Freiberg;13;;7751;N;;;11,62760;50,88937;2R;Mo;g
Jena;Bioabfall;Am Freiberg;14;;7751;N;;;11,62794;50,88939;2R;Mo;g
Jena;Bioabfall;Am Freiberg;15;;7751;N;;;11,62730;50,88929;2R;Mo;g
Jena;Bioabfall;Am Freiberg;16;;7751;N;;;11,62773;50,88951;2R;Mo;g
Jena;Bioabfall;Am Freiberg;17;;7751;N;;;11,62704;50,88923;2R;Mo;g
Jena;Bioabfall;Am Freiberg;18;;7751;N;;;11,62747;50,88947;2R;Mo;g
Jena;Bioabfall;Am Freiberg;19;;7751;N;;;11,62680;50,88915;2R;Mo;g
Jena;Bioabfall;Am Freiberg;2;;7751;N;;;11,62881;50,88846;2R;Mo;g
Jena;Bioabfall;Am Freiberg;20;;7751;N;;Drackendorf;11,62721;50,88940;2R;Mo;g
Jena;Bioabfall;Am Freiberg;21;;7751;N;;;11,62654;50,88902;2R;Mo;g
Jena;Bioabfall;Am Freiberg;22;;7751;N;;;11,62698;50,88933;2R;Mo;g
Jena;Bioabfall;Am Freiberg;23;;7751;N;;Drackendorf;11,62651;50,88881;2R;Mo;g
Jena;Bioabfall;Am Freiberg;24;;7751;N;;;11,62672;50,88925;2R;Mo;g
Jena;Bioabfall;Am Freiberg;25;;7751;N;;Drackendorf;11,62649;50,88859;2R;Mo;g
Jena;Bioabfall;Am Freiberg;26;;7751;N;;;11,62646;50,88915;2R;Mo;g
Jena;Bioabfall;Am Freiberg;28;;7751;N;;;11,62636;50,88898;2R;Mo;g
Jena;Bioabfall;Am Freiberg;3;;7751;N;;;11,62849;50,88859;2R;Mo;g
Jena;Bioabfall;Am Freiberg;30;;7751;N;;;11,62634;50,88878;2R;Mo;g
Jena;Bioabfall;Am Freiberg;32;;7751;N;;;11,62631;50,88859;2R;Mo;g
Jena;Bioabfall;Am Freiberg;4;;7751;N;;;11,62867;50,88861;2R;Mo;g
Jena;Bioabfall;Am Freiberg;5;;7751;N;;;11,62833;50,88876;2R;Mo;g
Jena;Bioabfall;Am Freiberg;6;;7751;N;;;11,62853;50,88877;2R;Mo;g
Jena;Bioabfall;Am Freiberg;7;;7751;N;;;11,62818;50,88894;2R;Mo;g
Jena;Bioabfall;Am Freiberg;8;;7751;N;;;11,62839;50,88893;2R;Mo;g
Jena;Bioabfall;Am Freiberg;9;;7751;N;;;11,62802;50,88911;2R;Mo;g
Jena;Bioabfall;Am Friedensberg;11;;7745;N;;;11,56965;50,92726;2R;Di;g
Jena;Bioabfall;Am Friedensberg;12;;7745;N;;;11,56948;50,92719;2R;Di;g
Jena;Bioabfall;Am Friedensberg;14;;7745;N;;Süd;11,56952;50,92682;4R;Di;g
Jena;Bioabfall;Am Friedensberg;2;;7745;N;;;11,56923;50,92909;2R;Di;g
Jena;Bioabfall;Am Friedensberg;3;;7745;N;;;11,56933;50,92825;2R;Di;g
Jena;Bioabfall;Am Friedensberg;4;;7745;N;;;11,56920;50,92840;2R;Di;g
Jena;Bioabfall;Am Friedhof;1;;7747;N;;;11,60773;50,89108;2R;Di;g
Jena;Bioabfall;Am Friedhof;2;;7747;N;;;11,60758;50,89114;2R;Di;g
Jena;Bioabfall;Am Friedhof;2A;;7747;N;;;11,60758;50,89114;2R;Di;g
Jena;Bioabfall;Am Gänseberg;1;;7749;N;;;11,60221;50,92663;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;10;;7749;N;;Wenigenjena;11,60320;50,92648;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;2;;7749;N;;;11,60224;50,92651;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;23;;7749;N;;;11,60466;50,92646;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;27;;7749;N;;;11,60514;50,92642;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;3;;7749;N;;;11,60246;50,92660;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;6;;7749;N;;;11,60316;50,92640;2R;Mi;g
Jena;Bioabfall;Am Gänseberg;9;;7749;N;;;11,60311;50,92652;2R;Mi;g
Jena;Bioabfall;Am Geißberg;1;;7749;N;;;11,60163;50,90582;2R;Di;g
Jena;Bioabfall;Am Geißberg;11;;7749;N;;;11,59948;50,90568;2R;Di;g
Jena;Bioabfall;Am Geißberg;12;;7749;N;;;11,60054;50,90589;2R;Di;g
Jena;Bioabfall;Am Geißberg;13;;7749;N;;;11,59905;50,90564;2R;Di;g
Jena;Bioabfall;Am Geißberg;13A;;7749;N;;;11,59905;50,90564;2R;Di;g
Jena;Bioabfall;Am Geißberg;14;;7749;N;;;11,60030;50,90587;2R;Di;g
Jena;Bioabfall;Am Geißberg;15;;7749;N;;;11,59862;50,90560;2R;Di;g
Jena;Bioabfall;Am Geißberg;17;;7749;N;;;11,59819;50,90556;2R;Di;g
Jena;Bioabfall;Am Geißberg;18;;7749;N;;;11,59980;50,90582;2R;Di;g
Jena;Bioabfall;Am Geißberg;1A;;7749;N;;;11,60163;50,90582;2R;Di;g
Jena;Bioabfall;Am Geißberg;2;;7749;N;;;11,60176;50,90591;2R;Di;g
Jena;Bioabfall;Am Geißberg;20;;7749;N;;;11,59956;50,90580;2R;Di;g
Jena;Bioabfall;Am Geißberg;24;;7749;N;;;11,59906;50,90575;2R;Di;g
Jena;Bioabfall;Am Geißberg;28;;7749;N;;;11,59857;50,90571;2R;Di;g
Jena;Bioabfall;Am Geißberg;3;;7749;N;;;11,60120;50,90584;2R;Di;g
Jena;Bioabfall;Am Geißberg;30A;;7749;N;;;11,59832;50,90568;2R;Di;g
Jena;Bioabfall;Am Geißberg;3A;;7749;N;;;11,60120;50,90584;2R;Di;g
Jena;Bioabfall;Am Geißberg;4;;7749;N;;;11,60152;50,90596;2R;Di;g
Jena;Bioabfall;Am Geißberg;4b;;7749;N;;;11,60152;50,90596;2R;Di;g
Jena;Bioabfall;Am Geißberg;6;;7749;N;;;11,60128;50,90596;2R;Di;g
Jena;Bioabfall;Am Geißberg;7;;7749;N;;;11,60034;50,90576;2R;Di;g
Jena;Bioabfall;Am Geißberg;8;;7749;N;;;11,60103;50,90594;2R;Di;g
Jena;Bioabfall;Am Geißberg;9;;7749;N;;;11,59991;50,90572;2R;Di;g
Jena;Bioabfall;Am Goethepark;10;;7751;N;;;11,62998;50,88824;2R;Mo;g
Jena;Bioabfall;Am Goethepark;11;;7751;N;;;11,62751;50,88801;2R;Mo;g
Jena;Bioabfall;Am Goethepark;12;;7751;N;;;11,62972;50,88836;2R;Mo;g
Jena;Bioabfall;Am Goethepark;15;;7751;N;;;11,62701;50,88810;2R;Mo;g
Jena;Bioabfall;Am Goethepark;17;;7751;N;;;11,62655;50,88833;2R;Mo;g
Jena;Bioabfall;Am Goethepark;19;;7751;N;;;11,62621;50,88843;2R;Mo;g
Jena;Bioabfall;Am Goethepark;2;;7751;N;;;11,63118;50,88797;2R;Mo;g
Jena;Bioabfall;Am Goethepark;20;;7751;N;;;11,62724;50,88813;2R;Mo;g
Jena;Bioabfall;Am Goethepark;21;;7751;N;;;11,62586;50,88843;2R;Mo;g
Jena;Bioabfall;Am Goethepark;22;;7751;N;;;11,62701;50,88824;2R;Mo;g
Jena;Bioabfall;Am Goethepark;23;;7751;N;;;11,62552;50,88843;2R;Mo;g
Jena;Bioabfall;Am Goethepark;24;;7751;N;;;11,62678;50,88836;2R;Mo;g
Jena;Bioabfall;Am Goethepark;25;;7751;N;;;11,62517;50,88843;2R;Mo;g
Jena;Bioabfall;Am Goethepark;26;;7751;N;;;11,62655;50,88847;2R;Mo;g
Jena;Bioabfall;Am Goethepark;27;;7751;N;;;11,62507;50,88854;2R;Mo;g
Jena;Bioabfall;Am Goethepark;2a;;7751;N;;;11,63118;50,88797;2R;Mo;g
Jena;Bioabfall;Am Goethepark;2B;;7751;N;;;11,63118;50,88797;2R;Mo;g
Jena;Bioabfall;Am Goethepark;32;;7751;N;;;11,62576;50,88854;2R;Mo;g
Jena;Bioabfall;Am Goethepark;36;;7751;N;;;11,62631;50,88854;2R;Mo;g
Jena;Bioabfall;Am Goethepark;4;;7751;N;;;11,63086;50,88801;2R;Mo;g
Jena;Bioabfall;Am Goethepark;5;;7751;N;;;11,62864;50,88826;2R;Mo;g
Jena;Bioabfall;Am Goethepark;6;;7751;N;;;11,63055;50,88806;2R;Mo;g
Jena;Bioabfall;Am Goethepark;7;;7751;N;;;11,62825;50,88817;2R;Mo;g
Jena;Bioabfall;Am Goethepark;8;;7751;N;;;11,63024;50,88812;2R;Mo;g
Jena;Bioabfall;Am Goethepark;9;;7751;N;;;11,62787;50,88809;2R;Mo;g
Jena;Bioabfall;Am Goldberg;1;;7747;N;;;11,60585;50,89086;2R;Di;g
Jena;Bioabfall;Am Goldberg;1a;;7747;N;;;11,60585;50,89086;2R;Di;g
Jena;Bioabfall;Am Goldberg;1b;;7747;N;;;11,60585;50,89086;2R;Di;g
Jena;Bioabfall;Am Goldberg;2-2a;;7747;N;;Lobeda;;;2R;Di;g
Jena;Bioabfall;Am Goldberg;4;;7747;N;;;11,60686;50,89042;2R;Di;g
Jena;Bioabfall;Am Goldberg;5;;7747;N;;;11,60646;50,89039;2R;Di;g
Jena;Bioabfall;Am Goldberg;6;;7747;N;;;11,60684;50,89030;2R;Di;g
Jena;Bioabfall;Am Goldberg;7;;7747;N;;;11,60633;50,89030;2R;Di;g
Jena;Bioabfall;Am Gönnabach;14;;7751;N;;;11,55206;50,97561;2R;Fr;g
Jena;Bioabfall;Am Gönnabach;18;;7751;N;;;11,55276;50,97578;2R;Fr;g
Jena;Bioabfall;Am Gönnabach;18a;;7751;N;;;11,55276;50,97578;2R;Fr;g
Jena;Bioabfall;Am Gönnabach;25;;7751;N;;;11,55340;50,97606;2R;Fr;g
Jena;Bioabfall;Am Gönnabach;5;;7751;N;;;11,55037;50,97529;2R;Fr;g
Jena;Bioabfall;Am Gönnabach;9;;7751;N;;;11,55080;50,97539;2R;Fr;g
Jena;Bioabfall;Am Hang;1-7;;7743;N;;;11,60123;50,94985;4R;Fr;g
Jena;Bioabfall;Am Hang;2-8;;7743;N;;;11,60108;50,94992;4R;Fr;g
Jena;Bioabfall;Am Hang;9-14;;7743;N;;;11,60041;50,94912;4R;Fr;g
Jena;Bioabfall;Am Heiligenberg;1;;7743;N;;;11,60739;50,95872;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;10;;7743;N;;;11,60875;50,95822;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;11;;7743;N;;;11,60884;50,95813;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;13;;7743;N;;;11,60902;50,95794;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;14;;7743;N;;;11,60911;50,95785;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;15;;7743;N;;;11,60918;50,95775;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;16;;7743;N;;;11,60921;50,95764;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;2;;7743;N;;;11,60754;50,95866;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;20;;7743;N;;;11,60929;50,95714;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;21;;7743;N;;;11,60927;50,95700;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;22;;7743;N;;;11,60926;50,95686;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;23;;7743;N;;;11,60925;50,95672;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;24;;7743;N;;;11,60883;50,95656;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;27;;7743;N;;;11,60906;50,95658;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;28;;7743;N;;;11,60876;50,95677;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;29;;7743;N;;;11,60909;50,95693;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;3;;7743;N;;;11,60769;50,95861;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;32;;7743;N;;;11,60887;50,95692;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;33;;7743;N;;;11,60900;50,95774;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;34;;7743;N;;;11,60887;50,95692;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;35;;7743;N;;;11,60878;50,95798;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;36;;7743;N;;;11,60887;50,95692;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;37;;7743;N;;;11,60852;50,95818;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;38;;7743;N;;;11,60887;50,95692;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;39;;7743;N;;;11,60815;50,95832;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;41;;7743;N;;;11,60778;50,95845;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;42;;7743;N;;;11,60887;50,95692;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;43;;7743;N;;;11,60741;50,95858;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;44;;7743;N;;;11,60731;50,95856;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;45;;7743;N;;;11,60723;50,95831;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;46;;7743;N;;;11,60713;50,95807;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;47;;7743;N;;;11,60704;50,95782;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;48;;7743;N;;;11,60701;50,95758;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;49;;7743;N;;;11,60711;50,95750;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;5;;7743;N;;;11,60800;50,95850;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;50;;7743;N;;;11,60732;50,95750;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;51;;7743;N;;;11,60750;50,95742;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;52;;7743;N;;Zwätzen;11,60767;50,95734;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;53;;7743;N;;;11,60784;50,95727;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;54;;7743;N;;;11,60801;50,95719;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;55;;7743;N;;;11,60818;50,95711;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;56;;7743;N;;;11,60835;50,95703;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;57;;7743;N;;;11,60848;50,95693;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;58;;7743;N;;;11,60861;50,95682;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;6;;7743;N;;;11,60815;50,95845;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;7;;7743;N;;;11,60830;50,95839;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;8;;7743;N;;;11,60845;50,95834;2R;Fr;g
Jena;Bioabfall;Am Heiligenberg;9;;7743;N;;;11,60860;50,95828;2R;Fr;g
Jena;Bioabfall;Am Heinrichsberg;2;;7743;N;;;11,58346;50,92997;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;14;;7745;N;;;11,56046;50,91456;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;1A;;7745;N;;;11,56098;50,91459;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;20;;7745;N;;;11,55966;50,91431;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;22;;7745;N;;;11,55941;50,91425;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;26;;7745;N;;;11,55889;50,91418;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;27;;7745;N;;;11,55813;50,91398;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;29;;7745;N;;;11,55784;50,91397;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;3;;7745;N;;Lichtenhain;11,56021;50,91360;4R;Mo;g
Jena;Bioabfall;Am Herrenberge;32A;;7745;N;;;11,55769;50,91408;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;3a;;7745;N;;;11,56021;50,91360;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;48;;7745;N;;;11,55451;50,91338;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;5;;7745;N;;;11,56016;50,91334;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;55;;7745;N;;;11,55405;50,91315;2R;Mo;g
Jena;Bioabfall;Am Herrenberge;59;;7745;N;;;11,55260;50,91278;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;1;;7745;N;;;11,56196;50,91489;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;11;;7745;N;;;11,56192;50,91603;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;12;;7745;N;;;11,56282;50,91575;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;14;;7745;N;;;11,56299;50,91585;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;15;;7745;N;;;11,56241;50,91567;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;16;;7745;N;;;11,56316;50,91595;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;19;;7745;N;;;11,56299;50,91600;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;2A;;7745;N;;;11,56214;50,91492;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;3;;7745;N;;;11,56199;50,91518;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;5;;7745;N;;;11,56209;50,91534;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;6;;7745;N;;;11,56226;50,91529;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;7;;7745;N;;;11,56219;50,91549;2R;Mo;g
Jena;Bioabfall;Am Hirschberge;8;;7745;N;;;11,56247;50,91555;2R;Mo;g
Jena;Bioabfall;Am Jagdberg;1;;7745;N;;;11,59128;50,87771;2R;Do;g
Jena;Bioabfall;Am Jagdberg;11;;7745;N;;;11,58944;50,87726;2R;Do;g
Jena;Bioabfall;Am Jagdberg;12;;7745;N;;;11,59034;50,87647;2R;Do;g
Jena;Bioabfall;Am Jagdberg;12A;;7745;N;;;11,59034;50,87647;2R;Do;g
Jena;Bioabfall;Am Jagdberg;14;;7745;N;;;11,59062;50,87627;2R;Do;g
Jena;Bioabfall;Am Jagdberg;15;;7745;N;;;11,59028;50,87668;2R;Do;g
Jena;Bioabfall;Am Jagdberg;16;;7745;N;;Göschwitz;11,59105;50,87771;2R;Do;g
Jena;Bioabfall;Am Jagdberg;18;;7745;N;;Göschwitz;11,59105;50,87771;2R;Do;g
Jena;Bioabfall;Am Jagdberg;2;;7745;N;;;11,59021;50,87765;2R;Do;g
Jena;Bioabfall;Am Jagdberg;20;;7745;N;;Göschwitz;11,59105;50,87771;2R;Do;g
Jena;Bioabfall;Am Jagdberg;22;;7745;N;;Göschwitz;11,59105;50,87771;2R;Do;g
Jena;Bioabfall;Am Jagdberg;2c;;7745;N;;Göschwitz;11,59021;50,87765;2R;Do;g
Jena;Bioabfall;Am Jagdberg;3;;7745;N;;;11,59085;50,87765;2R;Do;g
Jena;Bioabfall;Am Jagdberg;4;;7745;N;;;11,58951;50,87752;2R;Do;g
Jena;Bioabfall;Am Jagdberg;4a;;7745;N;;;11,58951;50,87752;2R;Do;g
Jena;Bioabfall;Am Jagdberg;4b;;7745;N;;;11,58951;50,87752;2R;Do;g
Jena;Bioabfall;Am Jagdberg;5;;7745;N;;;11,59033;50,87755;2R;Do;g
Jena;Bioabfall;Am Jagdberg;6;;7745;N;;;11,58948;50,87707;2R;Do;g
Jena;Bioabfall;Am Jagdberg;7;;7745;N;;;11,58958;50,87742;2R;Do;g
Jena;Bioabfall;Am Jenzig;11;;7749;N;;;11,61272;50,93629;2R;Mo;g
Jena;Bioabfall;Am Jenzig;14;;7749;N;;;11,61361;50,93571;2R;Mo;g
Jena;Bioabfall;Am Jenzig;20;;7749;N;;;11,61652;50,93534;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;11;;7747;N;;;11,60732;50,89497;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;13;;7747;N;;;11,60728;50,89513;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;15;;7747;N;;;11,60724;50,89529;4R;Mo;g
Jena;Bioabfall;Am Johannisberg;18;;7747;N;;;11,60584;50,89679;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;2;;7747;N;;;11,60730;50,89429;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;31;;7747;N;;;11,60569;50,89710;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;33;;7747;N;;;11,60538;50,89729;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;4;;7747;N;;;11,60720;50,89471;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;41;;7747;N;;;11,60468;50,89824;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;4a;;7747;N;;;11,60720;50,89471;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;4b;;7747;N;;;11,60720;50,89471;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;4c;;7747;N;;;11,60720;50,89471;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;51;;7747;N;;;11,60438;50,89888;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;6;;7747;N;;;11,60710;50,89514;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;6a;;7747;N;;;11,60710;50,89514;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;6b;;7747;N;;;11,60710;50,89514;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;7;;7747;N;;;11,60740;50,89465;2R;Mo;g
Jena;Bioabfall;Am Johannisberg;9;;7747;N;;;11,60736;50,89481;2R;Mo;g
Jena;Bioabfall;Am Johannisfriedhof;2;;7743;N;;;11,58199;50,93187;4R;Fr;g
Jena;Bioabfall;Am Johannisfriedhof;3;;7743;N;;;11,58085;50,93157;2R;Fr;g
Jena;Bioabfall;Am Kaiserberg;1;;7743;N;;;11,61888;50,96184;2R;Fr;g
Jena;Bioabfall;Am Kaiserberg;2;;7743;N;;;11,61912;50,96190;2R;Fr;g
Jena;Bioabfall;Am Kaiserberg;4;;7743;N;;Zwätzen;11,61958;50,96204;2R;Fr;g
Jena;Bioabfall;Am Kaiserberg;6;;7743;N;;;11,61995;50,96226;2R;Fr;g
Jena;Bioabfall;Am Kaiserberg;7;;7743;N;;;11,62013;50,96238;2R;Fr;g
Jena;Bioabfall;Am Kaiserberg;8;;7743;N;;;11,62031;50,96249;2R;Fr;g
Jena;Bioabfall;Am Katzenstein;1;;7745;N;;;11,58552;50,89125;2R;Do;g
Jena;Bioabfall;Am Katzenstein;3;;7745;N;;;11,58591;50,89147;2R;Do;g
Jena;Bioabfall;Am Katzenstein;5;;7745;N;;;11,58618;50,89177;2R;Do;g
Jena;Bioabfall;Am Katzenstein;6;;7745;N;;;11,58605;50,89140;2R;Do;g
Jena;Bioabfall;Am Katzenstein;8;;7745;N;;;11,58563;50,89116;2R;Do;g
Jena;Bioabfall;Am Kieshügel;1;;7743;N;;;11,59111;50,94468;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;10;;7743;N;;;11,59178;50,94531;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;11;;7743;N;;;11,59171;50,94548;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;12;;7743;N;;;11,59190;50,94548;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;13;;7743;N;;;11,59183;50,94564;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;16;;7743;N;;;11,59216;50,94581;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;17;;7743;N;;;11,59207;50,94597;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;18;;7743;N;;;11,59228;50,94598;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;19;;7743;N;;;11,59219;50,94612;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;2;;7743;N;;;11,59128;50,94464;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;20;;7743;N;;;11,59242;50,94614;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;21;;7743;N;;;11,59234;50,94628;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;22;;7743;N;;;11,59257;50,94630;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;23;;7743;N;;;11,59248;50,94643;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;24;;7743;N;;;11,59271;50,94646;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;25;;7743;N;;;11,59262;50,94658;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;27;;7743;N;;;11,59276;50,94674;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;28;;7743;N;;;11,59301;50,94678;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;29;;7743;N;;;11,59290;50,94689;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;3;;7743;N;;;11,59123;50,94484;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;30;;7743;N;;;11,59315;50,94694;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;31;;7743;N;;;11,59304;50,94704;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;32;;7743;N;;;11,59330;50,94710;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;33;;7743;N;;;11,59318;50,94720;2R;Fr;g
Jena;Bioabfall;Am Kieshügel;34;;7743;N;;;11,59345;50,94726;2R;Fr;g
